x,y,Yield
-86.08900000000,31.27450000000,89.10000000000
-86.08900000000,31.27440000000,86.40000000000
-86.08900000000,31.27440000000,88.30000000000
-86.08900000000,31.27440000000,85.00000000000
-86.08900000000,31.27440000000,70.90000000000
-86.08900000000,31.27440000000,84.10000000000
-86.08900000000,31.27440000000,86.40000000000
-86.08900000000,31.27440000000,82.40000000000
-86.08900000000,31.27440000000,91.60000000000
-86.08890000000,31.27430000000,90.80000000000
-86.08890000000,31.27430000000,106.00000000000
-86.08890000000,31.27430000000,101.80000000000
-86.08890000000,31.27430000000,98.70000000000
-86.08890000000,31.27430000000,101.20000000000
-86.08890000000,31.27430000000,108.50000000000
-86.08890000000,31.27430000000,103.60000000000
-86.08890000000,31.27430000000,106.30000000000
-86.08890000000,31.27420000000,110.80000000000
-86.08880000000,31.27420000000,128.00000000000
-86.08880000000,31.27420000000,129.00000000000
-86.08880000000,31.27420000000,119.00000000000
-86.08880000000,31.27420000000,116.00000000000
-86.08880000000,31.27420000000,117.20000000000
-86.08880000000,31.27420000000,116.20000000000
-86.08880000000,31.27420000000,121.10000000000
-86.08880000000,31.27420000000,120.60000000000
-86.08870000000,31.27410000000,123.30000000000
-86.08870000000,31.27410000000,116.40000000000
-86.08870000000,31.27410000000,107.70000000000
-86.08870000000,31.27410000000,97.40000000000
-86.08870000000,31.27410000000,106.10000000000
-86.08870000000,31.27410000000,98.80000000000
-86.08870000000,31.27410000000,97.00000000000
-86.08860000000,31.27410000000,94.60000000000
-86.08860000000,31.27410000000,95.30000000000
-86.08860000000,31.27410000000,92.90000000000
-86.08860000000,31.27410000000,94.10000000000
-86.08860000000,31.27410000000,89.00000000000
-86.08860000000,31.27410000000,73.90000000000
-86.08850000000,31.27410000000,76.70000000000
-86.08850000000,31.27400000000,74.90000000000
-86.08850000000,31.27400000000,60.90000000000
-86.08850000000,31.27400000000,57.40000000000
-86.08850000000,31.27400000000,49.60000000000
-86.08850000000,31.27400000000,45.30000000000
-86.08840000000,31.27400000000,41.10000000000
-86.08840000000,31.27400000000,35.50000000000
-86.08840000000,31.27400000000,36.40000000000
-86.08840000000,31.27400000000,36.10000000000
-86.08840000000,31.27400000000,35.00000000000
-86.08840000000,31.27400000000,41.90000000000
-86.08830000000,31.27400000000,48.00000000000
-86.08830000000,31.27400000000,56.90000000000
-86.08830000000,31.27400000000,64.50000000000
-86.08830000000,31.27400000000,61.40000000000
-86.08830000000,31.27400000000,58.00000000000
-86.08830000000,31.27400000000,49.80000000000
-86.08820000000,31.27400000000,43.20000000000
-86.08820000000,31.27390000000,39.00000000000
-86.08820000000,31.27390000000,19.10000000000
-86.08820000000,31.27390000000,21.40000000000
-86.08820000000,31.27390000000,27.70000000000
-86.08820000000,31.27390000000,25.50000000000
-86.08810000000,31.27390000000,24.50000000000
-86.08810000000,31.27390000000,16.90000000000
-86.08810000000,31.27390000000,8.60000000000
-86.08810000000,31.27390000000,19.70000000000
-86.08810000000,31.27390000000,13.00000000000
-86.08810000000,31.27390000000,27.80000000000
-86.08800000000,31.27390000000,29.80000000000
-86.08800000000,31.27390000000,23.90000000000
-86.08800000000,31.27390000000,31.10000000000
-86.08800000000,31.27390000000,25.70000000000
-86.08800000000,31.27390000000,32.30000000000
-86.08800000000,31.27380000000,35.70000000000
-86.08790000000,31.27380000000,43.70000000000
-86.08790000000,31.27380000000,46.20000000000
-86.08790000000,31.27380000000,44.70000000000
-86.08790000000,31.27380000000,45.80000000000
-86.08790000000,31.27380000000,49.80000000000
-86.08780000000,31.27380000000,41.90000000000
-86.08780000000,31.27380000000,46.60000000000
-86.08780000000,31.27380000000,43.00000000000
-86.08780000000,31.27380000000,46.40000000000
-86.08780000000,31.27380000000,41.00000000000
-86.08780000000,31.27380000000,32.30000000000
-86.08770000000,31.27380000000,10.90000000000
-86.08780000000,31.27380000000,0.00000000000
-86.08780000000,31.27380000000,0.00000000000
-86.08780000000,31.27380000000,0.00000000000
-86.08780000000,31.27380000000,0.00000000000
-86.08770000000,31.27380000000,0.00000000000
-86.08770000000,31.27380000000,0.00000000000
-86.08770000000,31.27380000000,0.00000000000
-86.08770000000,31.27390000000,0.00000000000
-86.08770000000,31.27390000000,0.00000000000
-86.08770000000,31.27390000000,39.00000000000
-86.08770000000,31.27390000000,53.10000000000
-86.08760000000,31.27390000000,55.70000000000
-86.08760000000,31.27390000000,71.80000000000
-86.08760000000,31.27390000000,81.90000000000
-86.08760000000,31.27390000000,81.20000000000
-86.08760000000,31.27400000000,83.80000000000
-86.08760000000,31.27400000000,67.30000000000
-86.08760000000,31.27400000000,71.00000000000
-86.08760000000,31.27400000000,58.60000000000
-86.08750000000,31.27400000000,51.50000000000
-86.08750000000,31.27400000000,50.30000000000
-86.08750000000,31.27400000000,49.10000000000
-86.08750000000,31.27400000000,55.40000000000
-86.08750000000,31.27410000000,64.00000000000
-86.08750000000,31.27410000000,53.40000000000
-86.08750000000,31.27410000000,62.60000000000
-86.08750000000,31.27410000000,57.70000000000
-86.08740000000,31.27410000000,61.40000000000
-86.08740000000,31.27410000000,75.80000000000
-86.08740000000,31.27410000000,66.60000000000
-86.08740000000,31.27410000000,70.80000000000
-86.08740000000,31.27420000000,59.00000000000
-86.08740000000,31.27420000000,53.10000000000
-86.08740000000,31.27420000000,53.00000000000
-86.08740000000,31.27420000000,58.30000000000
-86.08730000000,31.27420000000,62.10000000000
-86.08730000000,31.27420000000,68.80000000000
-86.08730000000,31.27420000000,63.00000000000
-86.08730000000,31.27430000000,80.30000000000
-86.08730000000,31.27430000000,90.00000000000
-86.08730000000,31.27430000000,86.80000000000
-86.08730000000,31.27430000000,94.50000000000
-86.08730000000,31.27430000000,84.60000000000
-86.08730000000,31.27430000000,89.20000000000
-86.08720000000,31.27430000000,92.50000000000
-86.08720000000,31.27430000000,80.70000000000
-86.08720000000,31.27430000000,80.90000000000
-86.08720000000,31.27440000000,88.80000000000
-86.08720000000,31.27440000000,80.50000000000
-86.08720000000,31.27440000000,90.80000000000
-86.08720000000,31.27440000000,91.20000000000
-86.08720000000,31.27440000000,96.40000000000
-86.08720000000,31.27440000000,95.40000000000
-86.08710000000,31.27440000000,92.10000000000
-86.08710000000,31.27440000000,105.90000000000
-86.08710000000,31.27450000000,101.20000000000
-86.08710000000,31.27450000000,99.60000000000
-86.08710000000,31.27450000000,91.50000000000
-86.08710000000,31.27450000000,91.40000000000
-86.08710000000,31.27450000000,94.40000000000
-86.08710000000,31.27450000000,92.50000000000
-86.08700000000,31.27450000000,95.70000000000
-86.08700000000,31.27450000000,97.70000000000
-86.08700000000,31.27460000000,96.30000000000
-86.08700000000,31.27460000000,90.50000000000
-86.08700000000,31.27460000000,98.90000000000
-86.08700000000,31.27460000000,101.50000000000
-86.08700000000,31.27460000000,105.30000000000
-86.08700000000,31.27460000000,106.20000000000
-86.08700000000,31.27460000000,100.60000000000
-86.08700000000,31.27460000000,114.50000000000
-86.08690000000,31.27460000000,107.00000000000
-86.08690000000,31.27470000000,108.00000000000
-86.08690000000,31.27470000000,108.40000000000
-86.08690000000,31.27470000000,110.00000000000
-86.08690000000,31.27470000000,115.80000000000
-86.08690000000,31.27470000000,126.30000000000
-86.08690000000,31.27470000000,118.10000000000
-86.08690000000,31.27470000000,126.50000000000
-86.08690000000,31.27470000000,126.30000000000
-86.08680000000,31.27480000000,106.80000000000
-86.08680000000,31.27480000000,113.90000000000
-86.08680000000,31.27480000000,121.00000000000
-86.08680000000,31.27480000000,116.30000000000
-86.08680000000,31.27480000000,111.90000000000
-86.08680000000,31.27480000000,113.40000000000
-86.08680000000,31.27480000000,125.50000000000
-86.08680000000,31.27480000000,126.90000000000
-86.08670000000,31.27490000000,126.10000000000
-86.08670000000,31.27490000000,130.30000000000
-86.08670000000,31.27490000000,115.80000000000
-86.08670000000,31.27490000000,135.80000000000
-86.08670000000,31.27490000000,135.50000000000
-86.08670000000,31.27490000000,119.60000000000
-86.08670000000,31.27490000000,129.90000000000
-86.08670000000,31.27490000000,129.60000000000
-86.08670000000,31.27500000000,136.00000000000
-86.08670000000,31.27500000000,130.10000000000
-86.08660000000,31.27500000000,118.50000000000
-86.08660000000,31.27500000000,137.60000000000
-86.08660000000,31.27500000000,124.50000000000
-86.08660000000,31.27500000000,117.10000000000
-86.08660000000,31.27500000000,126.40000000000
-86.08660000000,31.27500000000,120.80000000000
-86.08660000000,31.27500000000,119.60000000000
-86.08660000000,31.27510000000,114.30000000000
-86.08660000000,31.27510000000,108.10000000000
-86.08650000000,31.27510000000,118.40000000000
-86.08650000000,31.27510000000,117.90000000000
-86.08650000000,31.27510000000,120.40000000000
-86.08650000000,31.27510000000,129.00000000000
-86.08650000000,31.27510000000,117.10000000000
-86.08650000000,31.27510000000,134.70000000000
-86.08650000000,31.27520000000,134.50000000000
-86.08650000000,31.27520000000,125.70000000000
-86.08650000000,31.27520000000,129.40000000000
-86.08650000000,31.27520000000,123.20000000000
-86.08650000000,31.27520000000,123.50000000000
-86.08640000000,31.27520000000,126.00000000000
-86.08640000000,31.27520000000,120.30000000000
-86.08640000000,31.27520000000,127.40000000000
-86.08640000000,31.27520000000,141.40000000000
-86.08640000000,31.27530000000,134.40000000000
-86.08640000000,31.27530000000,140.80000000000
-86.08640000000,31.27530000000,129.70000000000
-86.08640000000,31.27530000000,124.50000000000
-86.08640000000,31.27530000000,135.70000000000
-86.08640000000,31.27530000000,125.70000000000
-86.08630000000,31.27530000000,127.40000000000
-86.08630000000,31.27530000000,134.60000000000
-86.08630000000,31.27540000000,118.60000000000
-86.08630000000,31.27540000000,124.80000000000
-86.08630000000,31.27540000000,119.60000000000
-86.08630000000,31.27540000000,122.50000000000
-86.08630000000,31.27540000000,129.10000000000
-86.08630000000,31.27540000000,117.00000000000
-86.08630000000,31.27540000000,146.50000000000
-86.08630000000,31.27540000000,122.60000000000
-86.08630000000,31.27550000000,119.30000000000
-86.08620000000,31.27550000000,134.60000000000
-86.08620000000,31.27550000000,128.70000000000
-86.08620000000,31.27550000000,144.80000000000
-86.08620000000,31.27550000000,144.20000000000
-86.08620000000,31.27550000000,132.00000000000
-86.08620000000,31.27550000000,131.80000000000
-86.08620000000,31.27550000000,119.00000000000
-86.08620000000,31.27560000000,122.90000000000
-86.08620000000,31.27560000000,135.90000000000
-86.08620000000,31.27560000000,126.10000000000
-86.08620000000,31.27560000000,112.00000000000
-86.08610000000,31.27560000000,109.00000000000
-86.08610000000,31.27560000000,109.10000000000
-86.08610000000,31.27560000000,112.30000000000
-86.08610000000,31.27560000000,100.60000000000
-86.08610000000,31.27570000000,102.90000000000
-86.08610000000,31.27570000000,103.80000000000
-86.08610000000,31.27570000000,103.10000000000
-86.08610000000,31.27570000000,92.20000000000
-86.08610000000,31.27570000000,101.60000000000
-86.08610000000,31.27570000000,335.50000000000
-86.08610000000,31.27570000000,0.00000000000
-86.08610000000,31.27570000000,829.40000000000
-86.08610000000,31.27570000000,0.00000000000
-86.08600000000,31.27570000000,0.00000000000
-86.08600000000,31.27570000000,0.00000000000
-86.08600000000,31.27570000000,0.00000000000
-86.08600000000,31.27570000000,0.00000000000
-86.08600000000,31.27570000000,0.00000000000
-86.08600000000,31.27570000000,41.00000000000
-86.08600000000,31.27570000000,68.70000000000
-86.08590000000,31.27570000000,72.00000000000
-86.08590000000,31.27580000000,89.80000000000
-86.08590000000,31.27580000000,93.50000000000
-86.08590000000,31.27580000000,106.40000000000
-86.08590000000,31.27580000000,101.70000000000
-86.08590000000,31.27580000000,98.50000000000
-86.08590000000,31.27580000000,108.90000000000
-86.08580000000,31.27580000000,105.20000000000
-86.08580000000,31.27580000000,67.90000000000
-86.08580000000,31.27580000000,614.40000000000
-86.08580000000,31.27580000000,41.70000000000
-86.08580000000,31.27580000000,24.50000000000
-86.08570000000,31.27590000000,0.70000000000
-86.08570000000,31.27590000000,0.00000000000
-86.08570000000,31.27590000000,0.00000000000
-86.08570000000,31.27590000000,0.00000000000
-86.08570000000,31.27590000000,0.00000000000
-86.08570000000,31.27590000000,0.00000000000
-86.08570000000,31.27590000000,0.00000000000
-86.08560000000,31.27590000000,0.00000000000
-86.08560000000,31.27590000000,0.00000000000
-86.08560000000,31.27590000000,2.40000000000
-86.08560000000,31.27590000000,23.90000000000
-86.08560000000,31.27590000000,42.80000000000
-86.08560000000,31.27590000000,52.40000000000
-86.08560000000,31.27590000000,24.80000000000
-86.08550000000,31.27600000000,25.90000000000
-86.08550000000,31.27600000000,103.50000000000
-86.08550000000,31.27600000000,619.70000000000
-86.08550000000,31.27600000000,149.00000000000
-86.08550000000,31.27600000000,52.10000000000
-86.08550000000,31.27600000000,56.90000000000
-86.08550000000,31.27600000000,43.20000000000
-86.08550000000,31.27600000000,29.80000000000
-86.08550000000,31.27600000000,28.10000000000
-86.08550000000,31.27600000000,32.50000000000
-86.08550000000,31.27600000000,26.10000000000
-86.08540000000,31.27600000000,8.90000000000
-86.08540000000,31.27600000000,2.30000000000
-86.08540000000,31.27610000000,0.00000000000
-86.08530000000,31.27610000000,0.00000000000
-86.08530000000,31.27610000000,0.00000000000
-86.08530000000,31.27610000000,0.00000000000
-86.08530000000,31.27610000000,0.00000000000
-86.08530000000,31.27610000000,0.00000000000
-86.08530000000,31.27610000000,0.00000000000
-86.08530000000,31.27610000000,0.00000000000
-86.08530000000,31.27610000000,0.00000000000
-86.08530000000,31.27610000000,0.00000000000
-86.08530000000,31.27620000000,1.10000000000
-86.08530000000,31.27620000000,29.00000000000
-86.08530000000,31.27620000000,65.40000000000
-86.08530000000,31.27620000000,59.80000000000
-86.08530000000,31.27620000000,79.90000000000
-86.08530000000,31.27620000000,63.00000000000
-86.08530000000,31.27620000000,64.20000000000
-86.08530000000,31.27620000000,84.90000000000
-86.08530000000,31.27620000000,78.20000000000
-86.08530000000,31.27620000000,92.50000000000
-86.08520000000,31.27620000000,102.10000000000
-86.08520000000,31.27620000000,124.90000000000
-86.08520000000,31.27630000000,133.70000000000
-86.08520000000,31.27630000000,122.90000000000
-86.08520000000,31.27630000000,282.00000000000
-86.08530000000,31.27620000000,148.80000000000
-86.08530000000,31.27620000000,0.00000000000
-86.08530000000,31.27620000000,0.90000000000
-86.08530000000,31.27620000000,0.00000000000
-86.08530000000,31.27620000000,0.00000000000
-86.08530000000,31.27630000000,0.00000000000
-86.08530000000,31.27630000000,0.00000000000
-86.08530000000,31.27630000000,0.00000000000
-86.08530000000,31.27630000000,2.70000000000
-86.08530000000,31.27630000000,20.60000000000
-86.08530000000,31.27630000000,57.80000000000
-86.08530000000,31.27630000000,85.90000000000
-86.08530000000,31.27630000000,85.20000000000
-86.08530000000,31.27630000000,107.20000000000
-86.08530000000,31.27640000000,96.20000000000
-86.08530000000,31.27640000000,88.70000000000
-86.08530000000,31.27640000000,102.80000000000
-86.08530000000,31.27640000000,105.70000000000
-86.08530000000,31.27640000000,104.30000000000
-86.08530000000,31.27640000000,90.30000000000
-86.08530000000,31.27640000000,102.60000000000
-86.08530000000,31.27640000000,96.50000000000
-86.08530000000,31.27640000000,88.60000000000
-86.08530000000,31.27650000000,67.60000000000
-86.08530000000,31.27650000000,73.10000000000
-86.08530000000,31.27650000000,68.90000000000
-86.08530000000,31.27650000000,70.30000000000
-86.08530000000,31.27650000000,62.30000000000
-86.08530000000,31.27650000000,44.90000000000
-86.08530000000,31.27650000000,56.90000000000
-86.08530000000,31.27650000000,64.50000000000
-86.08530000000,31.27660000000,70.30000000000
-86.08530000000,31.27660000000,79.90000000000
-86.08530000000,31.27660000000,80.20000000000
-86.08530000000,31.27660000000,79.70000000000
-86.08530000000,31.27660000000,91.30000000000
-86.08530000000,31.27660000000,82.20000000000
-86.08530000000,31.27660000000,78.80000000000
-86.08530000000,31.27660000000,49.60000000000
-86.08530000000,31.27670000000,37.60000000000
-86.08530000000,31.27670000000,41.30000000000
-86.08530000000,31.27670000000,48.90000000000
-86.08530000000,31.27670000000,69.00000000000
-86.08530000000,31.27670000000,79.10000000000
-86.08530000000,31.27670000000,80.00000000000
-86.08530000000,31.27670000000,84.60000000000
-86.08530000000,31.27680000000,72.50000000000
-86.08530000000,31.27680000000,62.60000000000
-86.08530000000,31.27680000000,57.50000000000
-86.08530000000,31.27680000000,51.10000000000
-86.08530000000,31.27680000000,54.20000000000
-86.08530000000,31.27680000000,54.50000000000
-86.08530000000,31.27680000000,50.30000000000
-86.08530000000,31.27680000000,45.50000000000
-86.08530000000,31.27690000000,42.60000000000
-86.08530000000,31.27690000000,44.10000000000
-86.08530000000,31.27690000000,49.20000000000
-86.08530000000,31.27690000000,48.90000000000
-86.08530000000,31.27690000000,48.70000000000
-86.08530000000,31.27690000000,47.70000000000
-86.08530000000,31.27690000000,47.70000000000
-86.08530000000,31.27700000000,51.90000000000
-86.08530000000,31.27700000000,50.80000000000
-86.08530000000,31.27700000000,53.90000000000
-86.08530000000,31.27700000000,52.60000000000
-86.08530000000,31.27700000000,57.60000000000
-86.08530000000,31.27700000000,65.10000000000
-86.08530000000,31.27710000000,63.40000000000
-86.08530000000,31.27710000000,58.40000000000
-86.08530000000,31.27710000000,63.10000000000
-86.08530000000,31.27710000000,63.70000000000
-86.08530000000,31.27710000000,70.80000000000
-86.08530000000,31.27710000000,67.40000000000
-86.08530000000,31.27710000000,69.10000000000
-86.08530000000,31.27720000000,74.40000000000
-86.08530000000,31.27720000000,68.20000000000
-86.08530000000,31.27720000000,71.10000000000
-86.08530000000,31.27720000000,70.50000000000
-86.08530000000,31.27720000000,54.60000000000
-86.08530000000,31.27720000000,50.10000000000
-86.08530000000,31.27720000000,47.50000000000
-86.08530000000,31.27730000000,62.10000000000
-86.08530000000,31.27730000000,74.50000000000
-86.08530000000,31.27730000000,58.60000000000
-86.08530000000,31.27730000000,43.10000000000
-86.08530000000,31.27730000000,43.70000000000
-86.08530000000,31.27730000000,54.80000000000
-86.08530000000,31.27740000000,72.30000000000
-86.08530000000,31.27740000000,70.40000000000
-86.08530000000,31.27740000000,83.30000000000
-86.08530000000,31.27740000000,92.00000000000
-86.08530000000,31.27740000000,90.70000000000
-86.08530000000,31.27740000000,90.50000000000
-86.08530000000,31.27740000000,86.90000000000
-86.08530000000,31.27740000000,87.70000000000
-86.08530000000,31.27750000000,87.90000000000
-86.08530000000,31.27750000000,80.60000000000
-86.08530000000,31.27750000000,80.80000000000
-86.08530000000,31.27750000000,82.40000000000
-86.08530000000,31.27750000000,75.30000000000
-86.08530000000,31.27750000000,90.40000000000
-86.08530000000,31.27750000000,100.40000000000
-86.08530000000,31.27760000000,84.80000000000
-86.08530000000,31.27760000000,83.20000000000
-86.08530000000,31.27760000000,81.30000000000
-86.08530000000,31.27760000000,83.40000000000
-86.08530000000,31.27760000000,84.40000000000
-86.08530000000,31.27760000000,76.80000000000
-86.08530000000,31.27760000000,82.70000000000
-86.08530000000,31.27760000000,76.20000000000
-86.08530000000,31.27770000000,78.60000000000
-86.08530000000,31.27770000000,87.10000000000
-86.08530000000,31.27770000000,79.60000000000
-86.08530000000,31.27770000000,74.30000000000
-86.08530000000,31.27770000000,68.10000000000
-86.08530000000,31.27770000000,71.10000000000
-86.08530000000,31.27770000000,66.60000000000
-86.08530000000,31.27780000000,72.10000000000
-86.08530000000,31.27780000000,66.30000000000
-86.08530000000,31.27780000000,85.80000000000
-86.08530000000,31.27780000000,76.60000000000
-86.08530000000,31.27780000000,81.70000000000
-86.08530000000,31.27780000000,90.00000000000
-86.08530000000,31.27780000000,72.20000000000
-86.08530000000,31.27780000000,78.00000000000
-86.08530000000,31.27790000000,71.40000000000
-86.08530000000,31.27790000000,61.50000000000
-86.08530000000,31.27790000000,76.90000000000
-86.08530000000,31.27790000000,75.10000000000
-86.08530000000,31.27790000000,78.90000000000
-86.08530000000,31.27790000000,69.00000000000
-86.08530000000,31.27790000000,56.90000000000
-86.08530000000,31.27790000000,79.70000000000
-86.08530000000,31.27800000000,74.40000000000
-86.08530000000,31.27800000000,78.10000000000
-86.08530000000,31.27800000000,88.50000000000
-86.08530000000,31.27800000000,90.80000000000
-86.08530000000,31.27800000000,91.50000000000
-86.08530000000,31.27800000000,95.50000000000
-86.08530000000,31.27800000000,93.50000000000
-86.08530000000,31.27800000000,98.10000000000
-86.08530000000,31.27810000000,93.40000000000
-86.08530000000,31.27810000000,91.20000000000
-86.08530000000,31.27810000000,93.10000000000
-86.08530000000,31.27810000000,93.30000000000
-86.08530000000,31.27810000000,73.90000000000
-86.08530000000,31.27810000000,74.10000000000
-86.08530000000,31.27810000000,80.10000000000
-86.08530000000,31.27820000000,94.90000000000
-86.08530000000,31.27820000000,72.60000000000
-86.08530000000,31.27820000000,55.30000000000
-86.08530000000,31.27820000000,49.20000000000
-86.08530000000,31.27820000000,44.70000000000
-86.08530000000,31.27820000000,53.30000000000
-86.08530000000,31.27820000000,77.00000000000
-86.08530000000,31.27830000000,80.50000000000
-86.08530000000,31.27830000000,76.40000000000
-86.08530000000,31.27830000000,84.60000000000
-86.08530000000,31.27830000000,90.90000000000
-86.08530000000,31.27830000000,86.90000000000
-86.08530000000,31.27830000000,85.10000000000
-86.08530000000,31.27830000000,90.30000000000
-86.08530000000,31.27840000000,91.10000000000
-86.08530000000,31.27840000000,93.10000000000
-86.08530000000,31.27840000000,92.10000000000
-86.08530000000,31.27840000000,95.70000000000
-86.08530000000,31.27840000000,104.20000000000
-86.08530000000,31.27840000000,95.60000000000
-86.08530000000,31.27840000000,90.80000000000
-86.08530000000,31.27840000000,89.00000000000
-86.08530000000,31.27850000000,87.60000000000
-86.08540000000,31.27850000000,94.00000000000
-86.08540000000,31.27850000000,99.40000000000
-86.08540000000,31.27850000000,97.40000000000
-86.08540000000,31.27850000000,88.00000000000
-86.08540000000,31.27850000000,93.40000000000
-86.08540000000,31.27850000000,95.10000000000
-86.08540000000,31.27860000000,99.10000000000
-86.08540000000,31.27860000000,93.90000000000
-86.08540000000,31.27860000000,99.50000000000
-86.08540000000,31.27860000000,103.60000000000
-86.08540000000,31.27860000000,71.80000000000
-86.08540000000,31.27860000000,67.70000000000
-86.08540000000,31.27860000000,70.90000000000
-86.08540000000,31.27860000000,72.20000000000
-86.08540000000,31.27870000000,87.70000000000
-86.08540000000,31.27870000000,93.40000000000
-86.08540000000,31.27870000000,96.70000000000
-86.08540000000,31.27870000000,101.60000000000
-86.08540000000,31.27870000000,86.20000000000
-86.08540000000,31.27870000000,92.00000000000
-86.08540000000,31.27870000000,95.60000000000
-86.08540000000,31.27870000000,82.90000000000
-86.08540000000,31.27870000000,82.50000000000
-86.08540000000,31.27870000000,87.70000000000
-86.08540000000,31.27880000000,96.60000000000
-86.08540000000,31.27880000000,88.50000000000
-86.08540000000,31.27880000000,79.20000000000
-86.08540000000,31.27880000000,92.30000000000
-86.08540000000,31.27880000000,93.60000000000
-86.08540000000,31.27880000000,93.50000000000
-86.08540000000,31.27880000000,103.40000000000
-86.08540000000,31.27880000000,104.70000000000
-86.08540000000,31.27890000000,90.40000000000
-86.08540000000,31.27890000000,87.80000000000
-86.08540000000,31.27890000000,73.10000000000
-86.08540000000,31.27890000000,80.00000000000
-86.08540000000,31.27890000000,95.80000000000
-86.08540000000,31.27890000000,105.50000000000
-86.08540000000,31.27890000000,110.80000000000
-86.08540000000,31.27890000000,106.20000000000
-86.08550000000,31.27900000000,100.20000000000
-86.08550000000,31.27900000000,102.60000000000
-86.08550000000,31.27900000000,121.70000000000
-86.08550000000,31.27900000000,107.40000000000
-86.08550000000,31.27900000000,97.90000000000
-86.08550000000,31.27900000000,110.20000000000
-86.08550000000,31.27900000000,119.70000000000
-86.08550000000,31.27910000000,116.10000000000
-86.08550000000,31.27910000000,103.30000000000
-86.08550000000,31.27910000000,98.40000000000
-86.08550000000,31.27910000000,101.80000000000
-86.08550000000,31.27910000000,103.60000000000
-86.08550000000,31.27910000000,94.10000000000
-86.08550000000,31.27910000000,101.10000000000
-86.08550000000,31.27910000000,115.10000000000
-86.08550000000,31.27920000000,109.50000000000
-86.08550000000,31.27920000000,109.20000000000
-86.08550000000,31.27920000000,105.70000000000
-86.08550000000,31.27920000000,114.90000000000
-86.08550000000,31.27920000000,103.20000000000
-86.08550000000,31.27920000000,97.90000000000
-86.08550000000,31.27920000000,101.80000000000
-86.08550000000,31.27930000000,103.40000000000
-86.08550000000,31.27930000000,100.80000000000
-86.08550000000,31.27930000000,95.80000000000
-86.08550000000,31.27930000000,95.60000000000
-86.08550000000,31.27930000000,91.10000000000
-86.08550000000,31.27930000000,97.80000000000
-86.08550000000,31.27930000000,101.60000000000
-86.08550000000,31.27940000000,102.30000000000
-86.08550000000,31.27940000000,97.20000000000
-86.08550000000,31.27940000000,90.50000000000
-86.08550000000,31.27940000000,94.70000000000
-86.08550000000,31.27940000000,79.20000000000
