 gaue,Y,ec
23.86455708,37.9864324,64.63
23.8645595,37.98643663,65
23.86456008,37.98643765,64
23.86456067,37.98643867,64.75
23.86456125,37.98643969,63.5
23.86456183,37.98644071,63.25
23.86456242,37.98644173,62
23.86456308,37.9864429,61.63
23.86459857,37.9865034,57
23.86459901,37.98650458,57.63
23.86459951,37.98650593,57.63
23.86459996,37.98650711,57.38
23.8646004,37.98650829,57.88
23.86460084,37.98650947,57.25
23.86460129,37.98651065,58.13
23.86463205,37.98656922,54.75
23.86463344,37.98657247,54.25
23.86463388,37.9865735,54.5
23.86463433,37.98657454,55.5
23.86463477,37.98657557,54.63
23.86463528,37.98657675,55.13
23.86463572,37.98657778,54.75
23.86463616,37.98657882,55
23.86463667,37.98658,53.5
23.8646404,37.98659237,54
23.86464087,37.9865932,53.5
23.86464135,37.98659402,53.63
23.86464189,37.98659497,53.5
23.86464236,37.98659579,53.38
23.86464283,37.98659662,53.38
23.8646433,37.98659744,53.88
23.86464377,37.98659827,53
23.86464431,37.98659921,53.63
23.86464478,37.98660003,53
23.86464525,37.98660086,53.38
23.86464572,37.98660168,53.63
23.86464619,37.98660251,53.25
23.86464672,37.98660342,54.13
23.86464854,37.98660645,52.88
23.86464889,37.98660704,52.88
23.86464924,37.98660763,53
23.8646496,37.98660822,53.38
23.86464995,37.9866088,53.88
23.86465035,37.98660948,52.88
23.86465071,37.98661007,53.25
23.86465106,37.98661066,53.25
23.86465141,37.98661125,54.25
23.86466514,37.98663351,52.5
23.86466761,37.9866366,54.5
23.86466809,37.9866372,54.25
23.86466857,37.9866378,54.88
23.86466906,37.9866384,54.13
23.86466954,37.986639,54.25
23.86467009,37.98663969,54
23.86467057,37.98664029,53.13
23.86467105,37.98664089,53.63
23.86467167,37.98664167,53.63
23.86467515,37.98665364,54.38
23.86467551,37.98665434,53.5
23.86467591,37.98665515,53.25
23.86467626,37.98665586,53.13
23.86467662,37.98665657,53.75
23.86467697,37.98665727,53.5
23.86467732,37.98665798,54.25
23.86467773,37.98665879,54.75
23.86467808,37.98665949,55.88
23.86467843,37.9866602,54.63
23.86467879,37.98666091,55.38
23.86467914,37.98666162,55.75
23.8646795,37.98666232,55.5
23.8646799,37.98666313,54.63
23.86468694,37.98667374,60.5
23.86468748,37.98667455,60.63
23.86468795,37.98667525,61
23.86468842,37.98667596,61.25
23.86468889,37.98667667,61.13
23.86468936,37.98667737,59.5
23.8646899,37.98667818,59.5
23.86469037,37.98667889,59
23.86469084,37.9866796,58.88
23.86469131,37.9866803,60
23.86469179,37.98668101,59.13
23.86469232,37.98668182,60.25
23.8646928,37.98668253,61.38
23.86469327,37.98668323,60.13
23.86469354,37.98668394,60.5
23.86469377,37.98668465,61.38
23.86469401,37.98668535,62.38
23.86469428,37.98668616,61.63
23.86469451,37.98668687,63.5
23.86469475,37.98668758,61.75
23.86469498,37.98668828,60.63
23.86469522,37.98668899,60.75
23.86469546,37.9866897,60
23.86469572,37.98669051,60.75
23.86469596,37.98669121,59.75
23.8646962,37.98669192,60.63
23.86469643,37.98669263,61.88
23.86470838,37.98671345,63.5
23.86470874,37.98671428,64.63
23.86470909,37.9867151,64
23.86470944,37.98671593,63.5
23.86470985,37.98671687,63.75
23.8647102,37.98671769,64
23.86471055,37.98671852,63.63
23.86471091,37.98671934,64
23.86471126,37.98672017,64.25
23.86471167,37.98672111,65
23.86471202,37.98672194,63
23.86471237,37.98672276,64.38
23.86471273,37.98672359,64
23.86471308,37.98672441,63.63
23.86472105,37.98674006,67.25
23.86472163,37.98674078,66.13
23.8647222,37.9867415,65.63
23.86472278,37.98674222,64.5
23.86472335,37.98674294,67.5
23.86472401,37.98674377,66.25
23.86472459,37.98674449,65.75
23.86478813,37.98668105,59.75
23.86478722,37.98667833,59.88
23.86478693,37.98667747,60.75
23.86478665,37.9866766,60
23.86478636,37.98667574,61
23.86478607,37.98667488,61.63
23.86478578,37.98667401,61.75
23.86478545,37.98667302,61.38
23.86478517,37.98667216,61.5
23.86478485,37.98667136,61.38
23.86478449,37.98667065,60.88
23.86478413,37.98666993,60.88
23.86478372,37.98666912,61.38
23.86478337,37.9866684,61.38
23.86478301,37.98666769,61.38
23.86478265,37.98666697,62.13
23.8647823,37.98666626,60.88
23.86478194,37.98666554,62.38
23.86478153,37.98666473,62.5
23.86478117,37.98666401,62
23.86478082,37.9866633,60.88
23.86478046,37.98666259,61.25
23.86478,37.98666167,61.38
23.86477487,37.9866512,59.25
23.86477413,37.9866486,58.88
23.86477389,37.98664778,58.5
23.86477365,37.98664695,57.25
23.86477342,37.98664613,58.25
23.86477318,37.9866453,58.88
23.86477291,37.98664436,58.88
23.86477268,37.98664354,59.5
23.86477244,37.98664271,58.63
23.86477221,37.98664189,58.38
23.86477197,37.98664106,58
23.8647717,37.98664012,57.13
23.86477136,37.98663929,57.38
23.864771,37.98663845,57
23.86477065,37.98663762,57.5
23.86477029,37.98663679,56.5
23.86476988,37.98663583,55.63
23.86476952,37.986635,55.38
23.86476917,37.98663417,55.25
23.86476881,37.98663333,54.5
23.86476845,37.9866325,54.5
23.86476809,37.98663167,55.13
23.86476769,37.98663071,55.25
23.86476733,37.98662988,55.13
23.86476697,37.98662905,54.25
23.86472463,37.98653247,50.5
23.86472327,37.9865293,49.75
23.86472284,37.98652829,48.88
23.86472241,37.98652728,49.38
23.86472191,37.98652613,48
23.86472148,37.98652512,49.88
23.86472105,37.98652412,50
23.86472062,37.98652311,49.25
23.86472018,37.9865221,49.63
23.86471973,37.9865212,48.75
23.86471919,37.98652025,49.13
23.86471872,37.98651943,49.38
23.86471825,37.9865186,50.13
23.86471778,37.98651778,49.88
23.86471724,37.98651684,50.25
23.86471677,37.98651601,50
23.8647163,37.98651519,50
23.86471583,37.98651436,50.13
23.86471535,37.98651354,49.63
23.86471488,37.98651271,51
23.86471434,37.98651177,50.5
23.86471387,37.98651094,50.38
23.8647134,37.98651012,50.25
23.86471293,37.98650929,50.13
23.86471246,37.98650847,49.63
23.86471192,37.98650753,49.88
23.86471145,37.9865067,49.75
23.86471098,37.98650588,48.75
23.86471051,37.98650505,48.75
23.86471003,37.98650423,49.38
23.8647095,37.98650328,49.5
23.86470902,37.98650246,49.38
23.86470855,37.98650163,49
23.86470808,37.98650081,47.5
23.86470761,37.98649998,47
23.86470707,37.98649904,47
23.86469328,37.98647487,59.13
23.86469293,37.98647392,60.38
23.86469257,37.98647298,60.38
23.86469217,37.9864719,61
23.86469182,37.98647096,61.63
23.86469147,37.98647002,61.38
23.86469111,37.98646907,60.75
23.86469076,37.98646813,59.88
23.8646904,37.98646719,60.25
23.86469,37.98646611,61.13
23.86468965,37.98646517,60.63
23.86468929,37.98646423,61
23.86468894,37.98646328,61.63
23.86468859,37.98646234,62.38
23.8646796,37.98644352,63.75
23.86467917,37.9864425,63
23.86467873,37.98644148,62
23.86467829,37.98644046,63
23.86467786,37.98643944,64
23.86467735,37.98643827,64
23.86467692,37.98643725,65
23.86467641,37.98643626,64.5
23.86467582,37.98643532,64.38
23.86467524,37.98643438,64.13
23.86467456,37.9864333,63.38
23.86467397,37.98643236,64.13
23.86467338,37.98643141,61.88
23.8646728,37.98643047,65.25
23.86467221,37.98642953,63.25
23.86467153,37.98642845,64.25
23.86467094,37.98642751,62.75
23.86467035,37.98642657,61.25
23.86466976,37.98642562,62.13
23.86466918,37.98642468,62.38
23.8646685,37.9864236,62.88
23.86466308,37.98641079,61.38
23.86466221,37.98640773,60.63
23.86466187,37.98640656,60.75
23.86466158,37.98640554,61.88
23.86466129,37.98640452,61.75
23.864661,37.9864035,61.13
23.86466071,37.98640248,61.5
23.86466038,37.98640131,60.75
23.86466004,37.98640015,61.25
23.86465983,37.9863994,62.13
23.86465959,37.98639857,61.63
23.86465935,37.98639774,62
23.86465911,37.9863969,61.38
23.86465884,37.98639595,61.13
23.8646586,37.98639512,60.88
23.86465837,37.98639429,60.75
23.86465813,37.98639345,61
23.86465789,37.98639262,60.88
23.86465762,37.98639167,62
23.86465738,37.98639083,61.13
23.86465714,37.98639,61.13
23.86465691,37.98638917,61
23.86465667,37.98638833,61.13
23.86465167,37.98637833,59.5
23.86465099,37.98637715,58.63
23.86464922,37.98637405,58.63
23.86464863,37.98637302,59.25
23.86464804,37.98637198,57.63
23.86464736,37.9863708,58.5
23.86464677,37.98636977,57.25
23.86464618,37.98636873,58.38
23.86464559,37.9863677,58.63
23.86463405,37.98633709,56.38
23.86463346,37.98633605,55.75
23.86463287,37.98633502,57
23.86463219,37.98633384,57.38
23.8646316,37.98633281,58
23.86463101,37.98633177,57.38
23.86463042,37.98633074,55.63
23.86458964,37.98625603,61.63
23.86458612,37.98624988,63.25
23.86458527,37.98624839,61.5
23.86458443,37.98624691,61.25
23.86458358,37.98624542,61.5
23.86458333,37.98624429,59.88
23.86458333,37.98624347,60.38
23.86458333,37.98624264,58.88
23.86458333,37.98624182,59.88
23.86458333,37.98624099,59.25
23.86458333,37.98624005,60
23.86458333,37.98623923,60.88
23.86458333,37.9862384,60.63
23.86458333,37.98623758,60.63
23.86458333,37.98623675,61.75
23.86458333,37.98623593,61
23.86458333,37.98623498,62.75
23.86458333,37.98623416,63.25
23.86458333,37.98623333,60.88
23.86458393,37.98623298,60.38
23.86458452,37.98623262,59.63
23.86458512,37.98623226,58.63
23.8645858,37.98623185,56.88
23.8645864,37.9862315,57.13
23.86458699,37.98623114,57
23.86458758,37.98623078,57.75
23.86458826,37.98623037,58.25
23.86458886,37.98623002,58.25
23.86458946,37.98622966,58.88
23.86459005,37.9862293,60
23.86459065,37.98622895,59.88
23.86459124,37.98622859,59.5
23.86464704,37.98627099,54.75
23.8646484,37.98627461,55
23.86464883,37.98627576,55
23.86464926,37.98627691,54
23.86464969,37.98627807,56.13
23.86465012,37.98627922,56.38
23.86465062,37.98628053,56.25
23.86465105,37.98628169,56.88
23.86465148,37.98628284,54.75
23.8646518,37.9862838,55.38
23.86465207,37.98628475,55.38
23.86465231,37.98628557,55.25
23.86465254,37.9862864,56.63
23.86465278,37.98628722,55.63
23.86465301,37.98628805,56
23.86465325,37.98628887,56.25
23.86465352,37.98628981,56.5
23.86465375,37.98629064,56.5
23.86465399,37.98629146,56.75
23.86465422,37.98629229,57.63
23.86465446,37.98629311,57.88
23.86465473,37.98629406,57.75
23.86465497,37.98629488,57.88
23.86466173,37.98630513,57.25
23.86466217,37.98630601,57
23.86466357,37.9863088,59.13
23.86466401,37.98630968,60
23.86466445,37.98631057,60.5
23.8646649,37.98631146,60.38
23.86466534,37.98631234,60.38
23.86466584,37.98631335,60.38
23.86466629,37.98631424,60.13
23.86467507,37.98633845,60.63
23.86467749,37.98634269,59.75
23.86467796,37.98634352,59.13
23.86467843,37.98634434,58.13
23.86467911,37.98634552,58.38
23.86467945,37.98634611,59.5
23.86467992,37.98634694,59.5
23.86468039,37.98634776,60
23.86468086,37.98634859,59.88
23.86468133,37.98634941,59.75
23.86470031,37.98638396,56.75
23.86470213,37.98638758,55.13
23.86470256,37.98638846,54.63
23.864703,37.98638933,53.13
23.86470344,37.98639021,53
23.86470394,37.98639121,52.88
23.86470437,37.98639208,52.38
23.86470481,37.98639296,52.25
23.86471017,37.98640217,47.63
23.8647104,37.98640288,48
23.86471064,37.98640359,47.25
23.86471088,37.98640429,47.25
23.86471115,37.9864051,46.75
23.86471138,37.98640581,46.75
23.86471162,37.98640652,45.75
23.86471185,37.98640722,45.13
23.86471209,37.98640793,46.5
23.86471232,37.98640864,46.38
23.86471259,37.98640944,46
23.86471283,37.98641015,45.5
23.86471306,37.98641086,43.88
23.86471333,37.98641167,44.25
23.86473,37.98643,38.25
23.86473024,37.98643083,37
23.86473048,37.98643167,37.63
23.86473072,37.9864325,38.63
23.86473099,37.98643345,38.63
23.86473123,37.98643429,39.25
23.86473146,37.98643512,38.88
23.8647317,37.98643595,39.25
23.86473194,37.98643679,40
23.86473218,37.98643762,39.13
23.86473245,37.98643857,37.38
23.86473269,37.9864394,38.5
23.86473292,37.98644024,38.38
23.86473316,37.98644107,38.75
23.86474514,37.98646184,43.5
23.86474562,37.98646244,44.5
23.8647461,37.98646304,43.88
23.86474658,37.98646364,44.25
23.86474713,37.98646433,43.38
23.86474761,37.98646493,44.38
23.86474809,37.98646553,43.88
23.86474857,37.98646613,44.25
23.86474906,37.98646674,44.88
23.86474961,37.98646742,45.38
23.86475009,37.98646802,45.5
23.86475057,37.98646863,45.75
23.86475105,37.98646923,46
23.8647516,37.98646991,46.13
23.8647885,37.98655359,62.13
23.86478909,37.98655447,62.25
23.86479087,37.98655713,62.88
23.86479145,37.98655802,65
23.86479205,37.9865589,65.13
23.86479272,37.98655992,65.5
23.86479331,37.9865608,67.5
23.8647939,37.98656169,67.75
23.86479449,37.98656257,67.38
23.86483228,37.98664525,61.38
23.86483327,37.98664698,64
23.86483413,37.98664849,63.5
23.864835,37.98665,63.5
23.86483838,37.9866601,64
23.86483875,37.98666082,63.88
23.86483911,37.98666155,63.63
23.86483947,37.98666227,63.88
23.86483983,37.98666299,64.25
23.86484024,37.98666381,65.38
23.8648406,37.98666454,64.13
23.86484096,37.98666526,65.75
23.86484132,37.98666598,63.88
23.86484168,37.9866667,65.63
23.8648421,37.98666753,64.38
23.86484246,37.98666825,64.38
23.86484282,37.98666897,64.13
23.86484318,37.98666969,65.13
23.86485697,37.98669347,63
23.86485803,37.98669394,62.38
23.86485909,37.98669441,62
23.8648603,37.98669495,62.25
23.86486136,37.98669542,63.38
23.86486242,37.98669589,63.63
23.86486349,37.98669636,64.5
23.86486455,37.98669684,64
23.86486561,37.98669731,64.13
23.86486682,37.98669785,64.63
23.86486788,37.98669832,64.88
23.86486894,37.98669879,65.5
23.86487,37.98669926,65.25
23.86487106,37.98669973,65
23.86489983,37.98666774,65.38
23.86489956,37.9866668,65.5
23.86489933,37.98666598,66.5
23.86489909,37.98666515,66.5
23.86489886,37.98666433,67.25
23.86489862,37.9866635,68
23.86489835,37.98666256,67.5
23.86489811,37.98666173,66.13
23.86489788,37.98666091,66.63
23.86489764,37.98666008,65.75
23.86489741,37.98665926,67.13
23.86489714,37.98665832,68.63
23.8648969,37.98665749,69
23.86489667,37.98665667,67.5
23.86488487,37.98662476,70.13
23.86488439,37.98662394,70.13
23.86488392,37.98662311,70.5
23.86488345,37.98662229,69.38
23.86488298,37.98662146,69.63
23.86488244,37.98662052,70.13
23.86488197,37.9866197,70.38
23.8648815,37.98661887,71.38
23.86488103,37.98661805,71.38
23.86488055,37.98661722,70.75
23.86488002,37.98661628,70.25
23.86487955,37.98661545,69
23.86487907,37.98661463,70.25
23.8648786,37.9866138,70.13
23.86486281,37.98658927,71.13
23.86486052,37.98658606,70.13
23.86485989,37.98658519,70.75
23.86485906,37.98658402,70.38
23.86485833,37.986583,71.75
23.8648576,37.98658198,71.38
23.86485688,37.98658096,71.5
23.86485615,37.98657994,69.75
23.86485531,37.98657877,69.25
23.86484104,37.98654542,70.38
23.86484057,37.98654448,70.13
23.86484003,37.9865434,67.13
23.86483956,37.98654246,68.5
23.86483909,37.98654152,67.88
23.86483862,37.98654057,67.5
23.86483815,37.98653963,67.75
23.86483761,37.98653855,67.38
23.86483714,37.98653761,67.25
23.86483667,37.98653667,66.88
23.86482117,37.98649352,46.25
23.86482074,37.98649222,46.25
23.86482031,37.98649093,45.5
23.86481149,37.98647472,43.88
23.8648108,37.98647361,43.25
23.86481019,37.98647264,43
23.86480958,37.98647167,42.75
23.86480897,37.98647069,41.38
23.86480837,37.98646972,40.88
23.86480776,37.98646875,40.63
23.86480707,37.98646764,39.75
23.86480646,37.98646667,41.25
23.86480585,37.98646569,40.88
23.86480524,37.98646472,39.25
23.86480455,37.98646361,40
23.86480394,37.98646264,40
23.86480333,37.98646167,39.25
23.86480333,37.98646167,38
23.86480309,37.98646112,38.5
23.86480236,37.98645948,38.5
23.8647997,37.98645348,37.88
23.86479885,37.98645158,38.13
23.864798,37.98644967,37.38
23.86479703,37.98644748,37.75
23.86478993,37.98643291,35.13
23.86478979,37.98643207,35.25
23.86478967,37.98643133,33.25
23.86478954,37.9864306,35.25
23.86478942,37.98642986,34.5
23.8647893,37.98642912,29.63
23.86478916,37.98642828,32.13
23.86478904,37.98642754,32.75
23.86478891,37.98642681,33.13
23.86478879,37.98642607,33
23.86478867,37.98642533,32.5
23.86478854,37.9864246,32.38
23.8647884,37.98642375,30.88
23.86478833,37.98642333,32.13
23.86478833,37.98642333,33
23.86478833,37.98642333,32.25
23.86478833,37.98642333,31
23.86478833,37.98642333,31.38
23.86478833,37.98642333,31.13
23.86478633,37.98642,30.5
23.864779,37.98640778,32.5
23.86477782,37.9864059,30
23.86477711,37.98640483,33.38
23.8647764,37.98640376,30.88
23.86477568,37.98640269,31.75
23.86477486,37.98640146,31.13
23.86477415,37.98640039,32.38
23.86477344,37.98639932,33.13
23.86477272,37.98639825,30.5
23.86477201,37.98639718,31.38
23.86477129,37.98639611,32.88
23.86477048,37.98639488,32.5
23.86476976,37.98639381,30.75
23.86476905,37.98639274,31.88
23.86476833,37.98639167,31.5
23.86476156,37.98637814,31
23.86476072,37.98637662,33.5
23.8647585,37.98637264,33.5
23.86475776,37.98637131,35.5
23.86475702,37.98636998,34.63
23.86475618,37.98636846,32.5
23.86475544,37.98636713,35.38
23.8647547,37.9863658,34.88
23.86475397,37.98636447,35.38
23.86471295,37.98627899,51.75
23.86471156,37.98627527,50.13
23.86471112,37.98627409,51.25
23.86471068,37.98627291,51.13
23.86471023,37.98627173,51.25
23.86470979,37.98627055,50.75
23.86470928,37.9862692,51.25
23.86470884,37.98626802,52.25
23.86470833,37.98626667,51.13
23.86469333,37.98623667,49.38
23.86469157,37.98623254,47.25
23.86469121,37.98623172,47
23.86469081,37.98623077,47.25
23.86469046,37.98622995,47.5
23.8646901,37.98622912,46.5
23.86468975,37.9862283,46.38
23.86468939,37.98622747,46.38
23.86468899,37.98622653,47.63
23.86468864,37.98622571,48
23.86466818,37.98618139,50.38
23.86466712,37.98617948,50.25
23.86466379,37.98617348,50.75
23.86466273,37.98617158,51.25
23.86466167,37.98616967,51.5
23.86466061,37.98616776,51.63
23.86465486,37.98615465,51.13
23.86465462,37.98615405,51.5
23.86465434,37.98615335,52.25
23.8646541,37.98615274,52.5
23.86465386,37.98615214,50.88
23.86465361,37.98615153,51.5
23.86465337,37.98615092,51.5
23.86465309,37.98615023,51.38
23.86465285,37.98614962,52
23.86465261,37.98614901,52
23.86465236,37.9861484,51.38
23.86465212,37.9861478,51.25
23.86465188,37.98614719,51
23.86465167,37.98614667,50.75
23.86465167,37.98614667,51.5
23.86465167,37.98614667,51.88
23.86465167,37.98614667,51.13
23.86465167,37.98614667,50.38
23.86465167,37.98614667,50.38
23.86465367,37.986146,50.25
23.864661,37.98614356,50
23.86468677,37.98614675,50.88
23.8646876,37.98614742,50
23.86468979,37.98614917,49.13
23.86469052,37.98614975,49.25
23.86469125,37.98615033,49.75
23.86469208,37.986151,50.38
23.86469281,37.98615158,50
23.86469354,37.98615217,50.13
23.86469427,37.98615275,50.13
23.86473204,37.98621433,40.25
23.86473342,37.986218,42.25
23.86473385,37.98621917,43.5
23.86473429,37.98622033,42.38
23.86473473,37.9862215,43.25
23.86473517,37.98622267,43.25
23.86473567,37.986224,43.25
23.8647361,37.98622517,43.13
23.86473654,37.98622633,43.75
23.86475398,37.98625738,37.13
23.86475452,37.98625833,36.75
23.864755,37.98625917,35.63
23.86475548,37.98626,35.88
23.86475595,37.98626083,35.63
23.86475643,37.98626167,36.5
23.86475697,37.98626262,34.38
23.86475745,37.98626345,35.25
23.86475792,37.98626429,35.88
23.86477657,37.98631198,31.38
23.86477722,37.9863137,29.75
23.86477787,37.98631543,30.88
23.86478521,37.98632875,30.75
23.86478569,37.98632971,31.25
23.86478624,37.98633081,31.38
23.86478672,37.98633177,31.38
23.8647872,37.98633273,31
23.86478768,37.98633369,31.63
23.86478816,37.98633466,31.38
23.86478871,37.98633576,31.88
23.86478919,37.98633672,32.13
23.86478967,37.98633768,31.63
23.86479016,37.98633864,30.38
23.86479063,37.9863396,31.63
23.86479112,37.98634057,31.25
23.86479167,37.98634167,31
23.86479167,37.98634167,30.38
23.86479176,37.98634188,30.5
23.86479241,37.9863434,29.88
23.86479445,37.98634815,30.38
23.86479509,37.98634966,30.63
23.86479574,37.98635117,30.75
23.86479639,37.98635269,30
23.86480035,37.98636727,31.5
23.86480083,37.98636812,32.88
23.86480132,37.98636898,31.38
23.86480188,37.98636995,31.63
23.86480236,37.9863708,31.63
23.86480285,37.98637165,31.13
23.86480333,37.9863725,32
23.86480382,37.98637335,32.38
23.86480437,37.98637432,32.25
23.86480486,37.98637517,32.63
23.86480535,37.98637602,30.88
23.86480583,37.98637687,32.13
23.86480632,37.98637773,33.63
23.86480731,37.98637946,39.25
23.86481345,37.98639016,40.13
23.86481425,37.98639128,40.63
23.86481505,37.9863924,41
23.86481584,37.98639352,41.25
23.86481676,37.98639479,41.88
23.86481756,37.98639591,42.63
23.86481836,37.98639703,42.63
23.86481915,37.98639815,42.63
23.86481996,37.98639927,44.63
23.86482087,37.98640055,45.25
23.86482517,37.98641362,57.75
23.86482575,37.98641465,58.38
23.86482758,37.98641785,59.38
23.86482817,37.98641887,60.5
23.86482875,37.9864199,61.25
23.86482933,37.98642092,60.63
23.86483,37.98642208,61.5
23.86483058,37.9864231,62.13
23.86483117,37.98642412,61.13
23.86485718,37.98649603,70
23.86485906,37.98649979,69.88
23.86485966,37.98650098,69.13
23.86486026,37.98650218,69.25
23.86486094,37.98650355,69
23.86486154,37.98650474,70
23.86486214,37.98650594,68.75
23.86486273,37.98650714,69.63
23.86486838,37.98653512,67.75
23.8648702,37.98653936,68.75
23.86487056,37.98654019,68.13
23.86487091,37.98654101,68.75
23.86487126,37.98654184,68.75
23.86487167,37.98654278,68.13
23.86487202,37.9865436,67.88
23.86487237,37.98654443,67.5
23.86487273,37.98654525,67.75
23.86487313,37.9865462,68
23.86489803,37.98659064,60.88
23.86489909,37.98659191,63.38
23.86490015,37.98659318,63.88
23.86490136,37.98659464,64.13
23.86491043,37.98660894,61.63
23.86491113,37.98660991,62
23.86491174,37.98661076,62
23.86491234,37.98661161,61.75
23.86491295,37.98661247,61.88
23.86491356,37.98661332,61.13
23.86491425,37.98661429,61.25
23.86491486,37.98661514,61.38
23.86491547,37.98661599,61
23.86491608,37.98661684,60.63
23.86491668,37.98661769,60.13
23.86491729,37.98661854,59
23.86491799,37.98661951,58.63
23.86491833,37.98662,57.75
23.86491833,37.98662,57.88
23.86491852,37.98662057,57.13
23.86492035,37.98662604,58
23.86492079,37.98662736,57.88
23.86492123,37.98662868,57.75
23.8649284,37.98664191,54.88
23.86492861,37.98664263,54.13
23.86492885,37.98664347,53.13
23.86492912,37.98664443,54.25
23.86492936,37.98664527,54.13
23.86492961,37.98664612,54.75
23.86492984,37.98664696,54.88
23.86493009,37.9866478,55.13
23.86493036,37.98664876,54.63
23.8649306,37.9866496,53.25
23.86493084,37.98665045,54.88
23.86493108,37.98665129,55.75
23.86493132,37.98665213,58.5
23.8649316,37.98665309,56.88
23.86497475,37.9866566,52.38
23.86497576,37.98665588,51.5
23.86497691,37.98665506,52
23.86497792,37.98665434,53
23.86497893,37.98665362,53.13
23.86497994,37.9866529,54
23.86498095,37.98665218,52.88
23.86497466,37.98661599,52.13
23.86497418,37.98661503,52
23.86497371,37.98661408,52.75
23.86497323,37.98661313,51.63
23.86497276,37.98661218,51.63
23.86497221,37.98661109,52
23.86497174,37.98661014,52.88
23.86497126,37.98660918,53.13
23.86497078,37.98660823,53.13
23.86497031,37.98660728,51.88
23.86496976,37.98660619,52.13
23.86496929,37.98660524,51
23.86496881,37.98660429,51.25
23.86495316,37.98657633,53.38
23.86495257,37.98657515,53.88
23.86495072,37.98657143,54.25
23.86495013,37.98657025,53.75
23.86494954,37.98656907,54.88
23.86494886,37.98656772,54
23.86494827,37.98656654,56.13
23.86494768,37.98656536,54.5
23.86494709,37.98656418,55.63
23.86490962,37.9864904,61.38
23.86490823,37.98648576,59.13
23.86490779,37.98648428,59.63
23.86490734,37.98648281,60.75
23.8649069,37.98648133,59.75
23.86490646,37.98647985,60.25
23.86490601,37.98647838,60.38
23.86490551,37.98647669,60.63
23.86490506,37.98647521,60.88
23.86489833,37.98646167,61
23.86489774,37.98646061,61.13
23.86489716,37.98645955,61.38
23.86489656,37.98645848,62.25
23.86489598,37.98645742,62.38
23.86489539,37.98645636,62.5
23.86489471,37.98645515,62.38
23.86489412,37.98645409,61.75
23.86489354,37.98645303,61.5
23.86489295,37.98645197,61.13
23.86489236,37.98645091,61.25
23.86489177,37.98644985,60.75
23.8648911,37.98644864,60.13
23.8648905,37.98644758,59.63
23.86487142,37.98639942,64.63
23.8648696,37.98639519,62.75
23.86486917,37.98639417,61.5
23.86486873,37.98639315,63.38
23.86486823,37.98639198,64
23.86486779,37.98639096,64.75
23.86486735,37.98638994,63.5
23.86486692,37.98638892,64.5
23.86483483,37.98631804,38.13
23.86483424,37.986317,37.63
23.86483238,37.98631376,37.63
23.86483179,37.98631272,36.5
23.8648312,37.98631169,36.38
23.86483061,37.98631065,35.88
23.86483002,37.98630962,35.75
23.86482943,37.98630859,34.5
23.86482876,37.98630741,35.5
23.86478806,37.98622455,33
23.86478543,37.98622015,32.63
23.86478479,37.98621909,32
23.86478415,37.98621803,32.5
23.86478351,37.98621697,32
23.86476332,37.98617824,30.75
23.86476319,37.98617762,32.13
23.86476306,37.98617699,33
23.86476292,37.98617627,32.5
23.8647628,37.98617565,31.5
23.86476267,37.98617502,32
23.86476255,37.98617439,32.38
23.86476242,37.98617376,31.38
23.86476229,37.98617314,33.38
23.86476215,37.98617242,32.75
23.86476203,37.98617179,33.75
23.8647619,37.98617116,33.88
23.86476178,37.98617054,34.25
23.86476153,37.98616969,31
23.86476104,37.98616859,31.63
23.86476056,37.9861675,31.75
23.86476007,37.98616641,29.5
23.86475958,37.98616531,33.88
23.8647591,37.98616422,34
23.86475854,37.98616297,33.75
23.86475805,37.98616188,34.38
23.86475757,37.98616078,35.75
23.86475708,37.98615969,35
23.8647566,37.98615859,35.38
23.86475604,37.98615734,35.38
23.86475555,37.98615625,35.38
23.86475507,37.98615516,34.88
23.86473833,37.98611406,42.5
23.86473833,37.98611013,40.75
23.86473833,37.98610863,40.5
23.86473833,37.98610731,41.25
23.86473833,37.986106,40.75
23.86473833,37.98610469,39.63
23.86473833,37.98610337,38.75
23.86473833,37.98610206,39.5
23.86473833,37.98610056,37.88
23.86475667,37.9861,31.13
23.8647574,37.98610044,31.13
23.86475958,37.98610175,31.25
23.86476042,37.98610225,30.38
23.86476115,37.98610269,31.13
23.86476187,37.98610313,29.88
23.8647626,37.98610356,29.5
23.86476333,37.986104,28.88
23.86476406,37.98610444,29.38
23.8647649,37.98610494,29.75
23.86477513,37.98612517,30.63
23.86477601,37.98612635,30.38
23.8647788,37.98613006,30.13
23.86477968,37.98613124,30.38
23.86478057,37.98613243,29.38
23.86478158,37.98613378,29.38
23.86478247,37.98613496,29.63
23.86478336,37.98613614,31
23.86478424,37.98613732,29.88
23.86481883,37.98621575,37.63
23.86482058,37.98621838,37.25
23.86482117,37.98621925,37.75
23.86482183,37.98622025,38.75
23.86482242,37.98622113,38
23.864823,37.986222,37.63
23.86482358,37.98622288,37.13
23.86482417,37.98622375,37.5
23.86482483,37.98622475,38.25
23.86483217,37.98623926,39.5
23.86483298,37.98624074,41.5
23.86483369,37.98624204,41.5
23.86483439,37.98624333,41.63
23.8648351,37.98624463,41.63
23.86483581,37.98624593,41.88
23.86483662,37.98624741,42.38
23.86483732,37.9862487,42.5
23.86483803,37.98625,42.5
23.86483874,37.9862513,42.88
23.86483945,37.98625259,44
23.86484015,37.98625389,43.5
